order_id,customer_id,order_date,region_id
ORD-00024948,CUS-005263,2024-01-26,REG-009
ORD-00024949,CUS-001562,2024-01-26,REG-009
ORD-00024950,CUS-001621,2024-01-26,REG-009
ORD-00024951,CUS-004087,2024-01-26,REG-009
ORD-00024952,CUS-005641,2024-01-26,REG-009
ORD-00024953,CUS-004701,2024-01-26,REG-009
ORD-00024954,CUS-004900,2024-01-26,REG-010
ORD-00024955,CUS-004441,2024-01-26,REG-010
ORD-00024956,CUS-004997,2024-01-26,REG-010
ORD-00024957,CUS-006399,2024-01-26,REG-010
ORD-00024958,CUS-002616,2024-01-27,REG-001
ORD-00024959,CUS-003426,2024-01-27,REG-001
ORD-00024960,CUS-001349,2024-01-27,REG-001
ORD-00024961,CUS-007078,2024-01-27,REG-001
ORD-00024962,CUS-006879,2024-01-27,REG-001
ORD-00024963,CUS-004630,2024-01-27,REG-001
ORD-00024964,CUS-001815,2024-01-27,REG-001
ORD-00024965,CUS-003388,2024-01-27,REG-001
ORD-00024966,CUS-001571,2024-01-27,REG-002
ORD-00024967,CUS-002585,2024-01-27,REG-002
ORD-00024968,CUS-007078,2024-01-27,REG-002
ORD-00024969,CUS-004431,2024-01-27,REG-002
ORD-00024970,CUS-007212,2024-01-27,REG-002
ORD-00024971,CUS-002295,2024-01-27,REG-002
ORD-00024972,CUS-007002,2024-01-27,REG-002
ORD-00024973,CUS-004577,2024-01-27,REG-002
ORD-00024974,CUS-007326,2024-01-27,REG-002
ORD-00024975,CUS-002726,2024-01-27,REG-002
ORD-00024976,CUS-005159,2024-01-27,REG-003
ORD-00024977,CUS-007250,2024-01-27,REG-003
ORD-00024978,CUS-005794,2024-01-27,REG-003
ORD-00024979,CUS-000021,2024-01-27,REG-003
ORD-00024980,CUS-003196,2024-01-27,REG-003
ORD-00024981,CUS-006115,2024-01-27,REG-003
ORD-00024982,CUS-002124,2024-01-27,REG-003
ORD-00024983,CUS-002575,2024-01-27,REG-003
ORD-00024984,CUS-002347,2024-01-27,REG-004
ORD-00024985,CUS-000922,2024-01-27,REG-004
ORD-00024986,CUS-004696,2024-01-27,REG-004
ORD-00024987,CUS-007481,2024-01-27,REG-004
ORD-00024988,CUS-004396,2024-01-27,REG-004
ORD-00024989,CUS-007894,2024-01-27,REG-004
ORD-00024990,CUS-006968,2024-01-27,REG-004
ORD-00024991,CUS-002381,2024-01-27,REG-005
ORD-00024992,CUS-005559,2024-01-27,REG-005
ORD-00024993,CUS-003570,2024-01-27,REG-005
ORD-00024994,CUS-002726,2024-01-27,REG-005
ORD-00024995,CUS-001043,2024-01-27,REG-005
ORD-00024996,CUS-003050,2024-01-27,REG-005
ORD-00024997,CUS-000732,2024-01-27,REG-005
ORD-00024998,CUS-005568,2024-01-27,REG-006
ORD-00024999,CUS-002692,2024-01-27,REG-006
ORD-00025000,CUS-004816,2024-01-27,REG-006
ORD-00025001,CUS-005838,2024-01-27,REG-006
ORD-00025002,CUS-004956,2024-01-27,REG-006
ORD-00025003,CUS-006173,2024-01-27,REG-006
ORD-00025004,CUS-007237,2024-01-27,REG-006
ORD-00025005,CUS-006810,2024-01-27,REG-007
ORD-00025006,CUS-007078,2024-01-27,REG-007
ORD-00025007,CUS-003986,2024-01-27,REG-007
ORD-00025008,CUS-003010,2024-01-27,REG-007
ORD-00025009,CUS-004564,2024-01-27,REG-007
ORD-00025010,CUS-003003,2024-01-27,REG-007
ORD-00025011,CUS-005128,2024-01-27,REG-008
ORD-00025012,CUS-000395,2024-01-27,REG-008
ORD-00025013,CUS-006055,2024-01-27,REG-008
ORD-00025014,CUS-005064,2024-01-27,REG-008
ORD-00025015,CUS-006359,2024-01-27,REG-008
ORD-00025016,CUS-003271,2024-01-27,REG-009
ORD-00025017,CUS-003194,2024-01-27,REG-009
ORD-00025018,CUS-001582,2024-01-27,REG-009
ORD-00025019,CUS-003162,2024-01-27,REG-009
ORD-00025020,CUS-005336,2024-01-27,REG-009
ORD-00025021,CUS-007666,2024-01-27,REG-010
ORD-00025022,CUS-003747,2024-01-27,REG-010
ORD-00025023,CUS-004067,2024-01-27,REG-010
ORD-00025024,CUS-005543,2024-01-27,REG-010
ORD-00025025,CUS-004769,2024-01-27,REG-010
ORD-00025026,CUS-005899,2024-01-27,REG-010
ORD-00025027,CUS-001708,2024-01-28,REG-001
ORD-00025028,CUS-007770,2024-01-28,REG-001
ORD-00025029,CUS-007370,2024-01-28,REG-001
ORD-00025030,CUS-007057,2024-01-28,REG-001
ORD-00025031,CUS-007078,2024-01-28,REG-001
ORD-00025032,CUS-005480,2024-01-28,REG-001
ORD-00025033,CUS-006258,2024-01-28,REG-002
ORD-00025034,CUS-000446,2024-01-28,REG-002
ORD-00025035,CUS-006590,2024-01-28,REG-002
ORD-00025036,CUS-007657,2024-01-28,REG-003
ORD-00025037,CUS-007181,2024-01-28,REG-003
ORD-00025038,CUS-004020,2024-01-28,REG-003
ORD-00025039,CUS-001218,2024-01-28,REG-003
ORD-00025040,CUS-005451,2024-01-28,REG-003
ORD-00025041,CUS-001209,2024-01-28,REG-004
ORD-00025042,CUS-006598,2024-01-28,REG-004
ORD-00025043,CUS-007176,2024-01-28,REG-004
ORD-00025044,CUS-000376,2024-01-28,REG-004
ORD-00025045,CUS-003294,2024-01-28,REG-004
ORD-00025046,CUS-002890,2024-01-28,REG-004
ORD-00025047,CUS-001994,2024-01-28,REG-004
ORD-00025048,CUS-007822,2024-01-28,REG-005
ORD-00025049,CUS-005480,2024-01-28,REG-005
ORD-00025050,CUS-003281,2024-01-28,REG-005
ORD-00025051,CUS-006325,2024-01-28,REG-005
ORD-00025052,CUS-004831,2024-01-28,REG-005
ORD-00025053,CUS-000792,2024-01-28,REG-005
ORD-00025054,CUS-006038,2024-01-28,REG-006
ORD-00025055,CUS-001822,2024-01-28,REG-006
ORD-00025056,CUS-000635,2024-01-28,REG-006
ORD-00025057,CUS-001393,2024-01-28,REG-006
ORD-00025058,CUS-007217,2024-01-28,REG-007
ORD-00025059,CUS-000086,2024-01-28,REG-007
ORD-00025060,CUS-004741,2024-01-28,REG-007
ORD-00025061,CUS-006661,2024-01-28,REG-008
ORD-00025062,CUS-004203,2024-01-28,REG-008
ORD-00025063,CUS-006473,2024-01-28,REG-008
ORD-00025064,CUS-002497,2024-01-28,REG-008
ORD-00025065,CUS-007926,2024-01-28,REG-008
ORD-00025066,CUS-002508,2024-01-28,REG-008
ORD-00025067,CUS-000690,2024-01-28,REG-009
ORD-00025068,CUS-002472,2024-01-28,REG-009
ORD-00025069,CUS-004526,2024-01-28,REG-009
ORD-00025070,CUS-000452,2024-01-28,REG-009
ORD-00025071,CUS-005682,2024-01-28,REG-009
ORD-00025072,CUS-003290,2024-01-28,REG-009
ORD-00025073,CUS-003077,2024-01-28,REG-009
ORD-00025074,CUS-001509,2024-01-28,REG-009
ORD-00025075,CUS-000449,2024-01-28,REG-009
ORD-00025076,CUS-004847,2024-01-28,REG-010
ORD-00025077,CUS-002661,2024-01-28,REG-010
ORD-00025078,CUS-007247,2024-01-29,REG-001
ORD-00025079,CUS-002476,2024-01-29,REG-001
ORD-00025080,CUS-001982,2024-01-29,REG-001
ORD-00025081,CUS-002509,2024-01-29,REG-001
ORD-00025082,CUS-003966,2024-01-29,REG-001
ORD-00025083,CUS-007078,2024-01-29,REG-002
ORD-00025084,CUS-006605,2024-01-29,REG-002
ORD-00025085,CUS-002160,2024-01-29,REG-002
ORD-00025086,CUS-006436,2024-01-29,REG-002
ORD-00025087,CUS-005190,2024-01-29,REG-003
ORD-00025088,CUS-006253,2024-01-29,REG-003
ORD-00025089,CUS-000995,2024-01-29,REG-003
ORD-00025090,CUS-007623,2024-01-29,REG-003
ORD-00025091,CUS-002853,2024-01-29,REG-004
ORD-00025092,CUS-003662,2024-01-29,REG-004
ORD-00025093,CUS-004696,2024-01-29,REG-004
ORD-00025094,CUS-006794,2024-01-29,REG-004
ORD-00025095,CUS-004151,2024-01-29,REG-004
ORD-00025096,CUS-000954,2024-01-29,REG-004
ORD-00025097,CUS-005905,2024-01-29,REG-004
ORD-00025098,CUS-004696,2024-01-29,REG-004
ORD-00025099,CUS-001580,2024-01-29,REG-005
ORD-00025100,CUS-002825,2024-01-29,REG-005
ORD-00025101,CUS-001063,2024-01-29,REG-005
ORD-00025102,CUS-002306,2024-01-29,REG-005
ORD-00025103,CUS-006873,2024-01-29,REG-005
ORD-00025104,CUS-005836,2024-01-29,REG-006
ORD-00025105,CUS-005898,2024-01-29,REG-006
ORD-00025106,CUS-004557,2024-01-29,REG-007
ORD-00025107,CUS-001121,2024-01-29,REG-007
ORD-00025108,CUS-004247,2024-01-29,REG-007
ORD-00025109,CUS-001979,2024-01-29,REG-008
ORD-00025110,CUS-003791,2024-01-29,REG-008
ORD-00025111,CUS-003552,2024-01-29,REG-008
ORD-00025112,CUS-001789,2024-01-29,REG-008
ORD-00025113,CUS-005336,2024-01-29,REG-009
ORD-00025114,CUS-003638,2024-01-29,REG-009
ORD-00025115,CUS-006362,2024-01-29,REG-009
ORD-00025116,CUS-001328,2024-01-29,REG-010
ORD-00025117,CUS-001043,2024-01-29,REG-010
ORD-00025118,CUS-002843,2024-01-29,REG-010
ORD-00025119,CUS-007990,2024-01-29,REG-010
ORD-00025120,CUS-007533,2024-01-29,REG-010
ORD-00025121,CUS-006523,2024-01-29,REG-010
ORD-00025122,CUS-006156,2024-01-29,REG-010
ORD-00025123,CUS-004720,2024-01-29,REG-010
ORD-00025124,CUS-004311,2024-01-29,REG-010
ORD-00025125,CUS-004420,2024-01-30,REG-001
ORD-00025126,CUS-006727,2024-01-30,REG-001
ORD-00025127,CUS-003966,2024-01-30,REG-001
ORD-00025128,CUS-003003,2024-01-30,REG-001
ORD-00025129,CUS-002092,2024-01-30,REG-001
ORD-00025130,CUS-006184,2024-01-30,REG-001
ORD-00025131,CUS-006502,2024-01-30,REG-001
ORD-00025132,CUS-001126,2024-01-30,REG-002
ORD-00025133,CUS-005206,2024-01-30,REG-002
ORD-00025134,CUS-003676,2024-01-30,REG-002
ORD-00025135,CUS-006156,2024-01-30,REG-002
ORD-00025136,CUS-004876,2024-01-30,REG-003
ORD-00025137,CUS-003573,2024-01-30,REG-003
ORD-00025138,CUS-007069,2024-01-30,REG-003
ORD-00025139,CUS-000396,2024-01-30,REG-003
ORD-00025140,CUS-005213,2024-01-30,REG-003
ORD-00025141,CUS-007078,2024-01-30,REG-003
ORD-00025142,CUS-007078,2024-01-30,REG-004
ORD-00025143,CUS-006766,2024-01-30,REG-004
ORD-00025144,CUS-001755,2024-01-30,REG-004
ORD-00025145,CUS-007421,2024-01-30,REG-004
ORD-00025146,CUS-000659,2024-01-30,REG-004
ORD-00025147,CUS-006020,2024-01-30,REG-005
ORD-00025148,CUS-002555,2024-01-30,REG-005
ORD-00025149,CUS-000756,2024-01-30,REG-005
ORD-00025150,CUS-000297,2024-01-30,REG-005
ORD-00025151,CUS-002150,2024-01-30,REG-005
ORD-00025152,CUS-004696,2024-01-30,REG-006
ORD-00025153,CUS-001190,2024-01-30,REG-006
ORD-00025154,CUS-000782,2024-01-30,REG-006
ORD-00025155,CUS-005680,2024-01-30,REG-006
ORD-00025156,CUS-007078,2024-01-30,REG-006
ORD-00025157,CUS-001849,2024-01-30,REG-006
ORD-00025158,CUS-003031,2024-01-30,REG-007
ORD-00025159,CUS-001261,2024-01-30,REG-007
ORD-00025160,CUS-006870,2024-01-30,REG-007
ORD-00025161,CUS-001916,2024-01-30,REG-008
ORD-00025162,CUS-006404,2024-01-30,REG-008
ORD-00025163,CUS-007023,2024-01-30,REG-008
ORD-00025164,CUS-007199,2024-01-30,REG-008
ORD-00025165,CUS-007135,2024-01-30,REG-008
ORD-00025166,CUS-003289,2024-01-30,REG-008
ORD-00025167,CUS-007808,2024-01-30,REG-009
ORD-00025168,CUS-005335,2024-01-30,REG-009
ORD-00025169,CUS-000309,2024-01-30,REG-009
ORD-00025170,CUS-002253,2024-01-30,REG-009
ORD-00025171,CUS-003089,2024-01-30,REG-009
ORD-00025172,CUS-007362,2024-01-30,REG-009
ORD-00025173,CUS-000395,2024-01-30,REG-009
ORD-00025174,CUS-003494,2024-01-30,REG-009
ORD-00025175,CUS-004799,2024-01-30,REG-010
ORD-00025176,CUS-007651,2024-01-30,REG-010
ORD-00025177,CUS-002385,2024-01-30,REG-010
ORD-00025178,CUS-003747,2024-01-30,REG-010
ORD-00025179,CUS-002338,2024-01-30,REG-010
ORD-00025180,CUS-007659,2024-01-31,REG-001
ORD-00025181,CUS-001527,2024-01-31,REG-001
ORD-00025182,CUS-000144,2024-01-31,REG-001
ORD-00025183,CUS-007302,2024-01-31,REG-001
ORD-00025184,CUS-005526,2024-01-31,REG-001
ORD-00025185,CUS-001691,2024-01-31,REG-001
ORD-00025186,CUS-004645,2024-01-31,REG-001
ORD-00025187,CUS-001190,2024-01-31,REG-002
ORD-00025188,CUS-004393,2024-01-31,REG-003
ORD-00025189,CUS-005568,2024-01-31,REG-003
ORD-00025190,CUS-004900,2024-01-31,REG-003
ORD-00025191,CUS-003052,2024-01-31,REG-003
ORD-00025192,CUS-006796,2024-01-31,REG-003
ORD-00025193,CUS-002253,2024-01-31,REG-003
ORD-00025194,CUS-000045,2024-01-31,REG-003
ORD-00025195,CUS-003426,2024-01-31,REG-003
ORD-00025196,CUS-001412,2024-01-31,REG-003
ORD-00025197,CUS-001510,2024-01-31,REG-003
ORD-00025198,CUS-005577,2024-01-31,REG-004
ORD-00025199,CUS-007078,2024-01-31,REG-004
ORD-00025200,CUS-002107,2024-01-31,REG-004
ORD-00025201,CUS-007405,2024-01-31,REG-004
ORD-00025202,CUS-007670,2024-01-31,REG-004
ORD-00025203,CUS-007078,2024-01-31,REG-004
ORD-00025204,CUS-005933,2024-01-31,REG-004
ORD-00025205,CUS-002253,2024-01-31,REG-004
ORD-00025206,CUS-000537,2024-01-31,REG-005
ORD-00025207,CUS-001749,2024-01-31,REG-005
ORD-00025208,CUS-003086,2024-01-31,REG-005
ORD-00025209,CUS-004367,2024-01-31,REG-005
ORD-00025210,CUS-004088,2024-01-31,REG-005
ORD-00025211,CUS-001043,2024-01-31,REG-005
ORD-00025212,CUS-001383,2024-01-31,REG-005
ORD-00025213,CUS-003969,2024-01-31,REG-005
ORD-00025214,CUS-001597,2024-01-31,REG-006
ORD-00025215,CUS-003048,2024-01-31,REG-006
ORD-00025216,CUS-001744,2024-01-31,REG-006
ORD-00025217,CUS-006781,2024-01-31,REG-006
ORD-00025218,CUS-005905,2024-01-31,REG-006
ORD-00025219,CUS-004956,2024-01-31,REG-006
ORD-00025220,CUS-003922,2024-01-31,REG-006
ORD-00025221,CUS-007395,2024-01-31,REG-006
ORD-00025222,CUS-000891,2024-01-31,REG-007
ORD-00025223,CUS-001641,2024-01-31,REG-007
ORD-00025224,CUS-007768,2024-01-31,REG-007
ORD-00025225,CUS-001121,2024-01-31,REG-007
ORD-00025226,CUS-005628,2024-01-31,REG-008
ORD-00025227,CUS-007078,2024-01-31,REG-008
ORD-00025228,CUS-005111,2024-01-31,REG-008
ORD-00025229,CUS-004921,2024-01-31,REG-008
ORD-00025230,CUS-001420,2024-01-31,REG-009
ORD-00025231,CUS-000253,2024-01-31,REG-009
ORD-00025232,CUS-001597,2024-01-31,REG-009
ORD-00025233,CUS-001070,2024-01-31,REG-010
ORD-00025234,CUS-001208,2024-01-31,REG-010
ORD-00025235,CUS-007865,2024-01-31,REG-010
ORD-00025236,CUS-007999,2024-01-31,REG-010
ORD-00025237,CUS-002393,2024-02-01,REG-001
ORD-00025238,CUS-005400,2024-02-01,REG-001
ORD-00025239,CUS-005808,2024-02-01,REG-001
ORD-00025240,CUS-000693,2024-02-01,REG-001
ORD-00025241,CUS-002890,2024-02-01,REG-002
ORD-00025242,CUS-002166,2024-02-01,REG-002
ORD-00025243,CUS-005130,2024-02-01,REG-002
ORD-00025244,CUS-007078,2024-02-01,REG-002
ORD-00025245,CUS-001328,2024-02-01,REG-002
ORD-00025246,CUS-007680,2024-02-01,REG-002
ORD-00025247,CUS-002509,2024-02-01,REG-002
ORD-00025248,CUS-001024,2024-02-01,REG-003
ORD-00025249,CUS-002639,2024-02-01,REG-003
ORD-00025250,CUS-002109,2024-02-01,REG-003
ORD-00025251,CUS-003429,2024-02-01,REG-003
ORD-00025252,CUS-000086,2024-02-01,REG-003
ORD-00025253,CUS-002052,2024-02-01,REG-004
ORD-00025254,CUS-007239,2024-02-01,REG-004
ORD-00025255,CUS-003189,2024-02-01,REG-005
ORD-00025256,CUS-002509,2024-02-01,REG-005
ORD-00025257,CUS-002799,2024-02-01,REG-005
ORD-00025258,CUS-000152,2024-02-01,REG-006
ORD-00025259,CUS-001186,2024-02-01,REG-006
ORD-00025260,CUS-003142,2024-02-01,REG-006
ORD-00025261,CUS-002555,2024-02-01,REG-006
ORD-00025262,CUS-007812,2024-02-01,REG-006
ORD-00025263,CUS-002165,2024-02-01,REG-006
ORD-00025264,CUS-005626,2024-02-01,REG-007
ORD-00025265,CUS-004876,2024-02-01,REG-008
ORD-00025266,CUS-007022,2024-02-01,REG-008
ORD-00025267,CUS-006264,2024-02-01,REG-008
ORD-00025268,CUS-002350,2024-02-01,REG-009
ORD-00025269,CUS-007078,2024-02-01,REG-009
ORD-00025270,CUS-006610,2024-02-01,REG-009
ORD-00025271,CUS-006156,2024-02-01,REG-009
ORD-00025272,CUS-003947,2024-02-01,REG-009
ORD-00025273,CUS-001394,2024-02-01,REG-009
ORD-00025274,CUS-003499,2024-02-01,REG-009
ORD-00025275,CUS-006951,2024-02-01,REG-009
ORD-00025276,CUS-005587,2024-02-01,REG-010
ORD-00025277,CUS-007078,2024-02-01,REG-010
ORD-00025278,CUS-004116,2024-02-01,REG-010
ORD-00025279,CUS-004956,2024-02-02,REG-001
ORD-00025280,CUS-002381,2024-02-02,REG-001
ORD-00025281,CUS-001328,2024-02-02,REG-001
ORD-00025282,CUS-003941,2024-02-02,REG-001
ORD-00025283,CUS-007316,2024-02-02,REG-001
ORD-00025284,CUS-008000,2024-02-02,REG-001
ORD-00025285,CUS-002566,2024-02-02,REG-001
ORD-00025286,CUS-000509,2024-02-02,REG-002
ORD-00025287,CUS-004308,2024-02-02,REG-002
ORD-00025288,CUS-000227,2024-02-02,REG-002
ORD-00025289,CUS-001604,2024-02-02,REG-002
ORD-00025290,CUS-003528,2024-02-02,REG-002
ORD-00025291,CUS-006023,2024-02-02,REG-002
ORD-00025292,CUS-001749,2024-02-02,REG-003
ORD-00025293,CUS-007337,2024-02-02,REG-003
ORD-00025294,CUS-007467,2024-02-02,REG-003
ORD-00025295,CUS-007078,2024-02-02,REG-003
ORD-00025296,CUS-004293,2024-02-02,REG-003
ORD-00025297,CUS-006766,2024-02-02,REG-004
ORD-00025298,CUS-004622,2024-02-02,REG-004
ORD-00025299,CUS-005496,2024-02-02,REG-004
ORD-00025300,CUS-006466,2024-02-02,REG-004
ORD-00025301,CUS-004525,2024-02-02,REG-004
ORD-00025302,CUS-005004,2024-02-02,REG-004
ORD-00025303,CUS-007078,2024-02-02,REG-004
ORD-00025304,CUS-001025,2024-02-02,REG-005
ORD-00025305,CUS-005263,2024-02-02,REG-005
ORD-00025306,CUS-003099,2024-02-02,REG-006
ORD-00025307,CUS-001420,2024-02-02,REG-006
ORD-00025308,CUS-001292,2024-02-02,REG-006
ORD-00025309,CUS-002348,2024-02-02,REG-006
ORD-00025310,CUS-000266,2024-02-02,REG-007
ORD-00025311,CUS-006650,2024-02-02,REG-007
ORD-00025312,CUS-004450,2024-02-02,REG-007
ORD-00025313,CUS-003756,2024-02-02,REG-007
ORD-00025314,CUS-005714,2024-02-02,REG-007
ORD-00025315,CUS-002890,2024-02-02,REG-008
ORD-00025316,CUS-004637,2024-02-02,REG-008
ORD-00025317,CUS-000368,2024-02-02,REG-008
ORD-00025318,CUS-005682,2024-02-02,REG-008
ORD-00025319,CUS-000789,2024-02-02,REG-009
ORD-00025320,CUS-001373,2024-02-02,REG-009
ORD-00025321,CUS-004383,2024-02-02,REG-009
ORD-00025322,CUS-007542,2024-02-02,REG-009
ORD-00025323,CUS-003290,2024-02-02,REG-009
ORD-00025324,CUS-003788,2024-02-02,REG-009
ORD-00025325,CUS-004846,2024-02-02,REG-010
ORD-00025326,CUS-000395,2024-02-02,REG-010
ORD-00025327,CUS-006156,2024-02-02,REG-010
ORD-00025328,CUS-001054,2024-02-03,REG-001
ORD-00025329,CUS-001167,2024-02-03,REG-001
ORD-00025330,CUS-005349,2024-02-03,REG-001
ORD-00025331,CUS-003331,2024-02-03,REG-001
ORD-00025332,CUS-006041,2024-02-03,REG-001
ORD-00025333,CUS-004451,2024-02-03,REG-001
ORD-00025334,CUS-003760,2024-02-03,REG-001
ORD-00025335,CUS-004781,2024-02-03,REG-001
ORD-00025336,CUS-005161,2024-02-03,REG-001
ORD-00025337,CUS-006771,2024-02-03,REG-001
ORD-00025338,CUS-003038,2024-02-03,REG-002
ORD-00025339,CUS-004873,2024-02-03,REG-002
ORD-00025340,CUS-000254,2024-02-03,REG-002
ORD-00025341,CUS-003143,2024-02-03,REG-002
ORD-00025342,CUS-003048,2024-02-03,REG-002
ORD-00025343,CUS-000219,2024-02-03,REG-002
ORD-00025344,CUS-007078,2024-02-03,REG-003
ORD-00025345,CUS-006523,2024-02-03,REG-003
ORD-00025346,CUS-005963,2024-02-03,REG-003
ORD-00025347,CUS-003945,2024-02-03,REG-003
ORD-00025348,CUS-005905,2024-02-03,REG-003
ORD-00025349,CUS-003302,2024-02-03,REG-003
ORD-00025350,CUS-001821,2024-02-03,REG-003
ORD-00025351,CUS-001912,2024-02-03,REG-003
ORD-00025352,CUS-001616,2024-02-03,REG-004
ORD-00025353,CUS-004898,2024-02-03,REG-004
ORD-00025354,CUS-005524,2024-02-03,REG-004
ORD-00025355,CUS-006010,2024-02-03,REG-004
ORD-00025356,CUS-000534,2024-02-03,REG-004
ORD-00025357,CUS-006903,2024-02-03,REG-005
ORD-00025358,CUS-007078,2024-02-03,REG-005
ORD-00025359,CUS-003550,2024-02-03,REG-005
ORD-00025360,CUS-002931,2024-02-03,REG-005
ORD-00025361,CUS-002381,2024-02-03,REG-005
ORD-00025362,CUS-004749,2024-02-03,REG-005
ORD-00025363,CUS-002045,2024-02-03,REG-005
ORD-00025364,CUS-005480,2024-02-03,REG-006
ORD-00025365,CUS-006912,2024-02-03,REG-006
ORD-00025366,CUS-007078,2024-02-03,REG-006
ORD-00025367,CUS-003170,2024-02-03,REG-006
ORD-00025368,CUS-007346,2024-02-03,REG-006
ORD-00025369,CUS-007078,2024-02-03,REG-006
ORD-00025370,CUS-002547,2024-02-03,REG-006
ORD-00025371,CUS-000744,2024-02-03,REG-006
ORD-00025372,CUS-001397,2024-02-03,REG-007
ORD-00025373,CUS-002924,2024-02-03,REG-007
ORD-00025374,CUS-004433,2024-02-03,REG-008
ORD-00025375,CUS-004446,2024-02-03,REG-008
ORD-00025376,CUS-001166,2024-02-03,REG-008
ORD-00025377,CUS-004296,2024-02-03,REG-009
ORD-00025378,CUS-003599,2024-02-03,REG-009
ORD-00025379,CUS-003557,2024-02-03,REG-009
ORD-00025380,CUS-001243,2024-02-03,REG-009
ORD-00025381,CUS-005171,2024-02-03,REG-009
ORD-00025382,CUS-007165,2024-02-03,REG-009
ORD-00025383,CUS-006249,2024-02-03,REG-009
ORD-00025384,CUS-005480,2024-02-03,REG-010
ORD-00025385,CUS-007078,2024-02-03,REG-010
ORD-00025386,CUS-001187,2024-02-03,REG-010
ORD-00025387,CUS-004497,2024-02-04,REG-001
ORD-00025388,CUS-005838,2024-02-04,REG-002
ORD-00025389,CUS-005579,2024-02-04,REG-002
ORD-00025390,CUS-002419,2024-02-04,REG-002
ORD-00025391,CUS-001675,2024-02-04,REG-003
ORD-00025392,CUS-000637,2024-02-04,REG-003
ORD-00025393,CUS-004473,2024-02-04,REG-004
ORD-00025394,CUS-003514,2024-02-04,REG-004
ORD-00025395,CUS-007072,2024-02-04,REG-004
ORD-00025396,CUS-007336,2024-02-04,REG-004
ORD-00025397,CUS-007239,2024-02-04,REG-004
ORD-00025398,CUS-007077,2024-02-04,REG-004
ORD-00025399,CUS-003676,2024-02-04,REG-004
ORD-00025400,CUS-003573,2024-02-04,REG-005
ORD-00025401,CUS-007078,2024-02-04,REG-005
ORD-00025402,CUS-000066,2024-02-04,REG-005
ORD-00025403,CUS-007078,2024-02-04,REG-005
ORD-00025404,CUS-006423,2024-02-04,REG-005
ORD-00025405,CUS-006437,2024-02-04,REG-005
ORD-00025406,CUS-001618,2024-02-04,REG-005
ORD-00025407,CUS-007463,2024-02-04,REG-006
ORD-00025408,CUS-007678,2024-02-04,REG-006
ORD-00025409,CUS-007317,2024-02-04,REG-006
ORD-00025410,CUS-004919,2024-02-04,REG-006
ORD-00025411,CUS-002472,2024-02-04,REG-007
ORD-00025412,CUS-007088,2024-02-04,REG-007
ORD-00025413,CUS-007551,2024-02-04,REG-007
ORD-00025414,CUS-001700,2024-02-04,REG-007
ORD-00025415,CUS-002214,2024-02-04,REG-007
ORD-00025416,CUS-002805,2024-02-04,REG-007
ORD-00025417,CUS-007310,2024-02-04,REG-007
ORD-00025418,CUS-003136,2024-02-04,REG-007
ORD-00025419,CUS-002109,2024-02-04,REG-007
ORD-00025420,CUS-006528,2024-02-04,REG-007
ORD-00025421,CUS-006805,2024-02-04,REG-008
ORD-00025422,CUS-007158,2024-02-04,REG-008
ORD-00025423,CUS-007608,2024-02-04,REG-008
ORD-00025424,CUS-007551,2024-02-04,REG-008
ORD-00025425,CUS-002611,2024-02-04,REG-008
ORD-00025426,CUS-001534,2024-02-04,REG-008
ORD-00025427,CUS-001199,2024-02-04,REG-008
ORD-00025428,CUS-004924,2024-02-04,REG-008
ORD-00025429,CUS-004247,2024-02-04,REG-009
ORD-00025430,CUS-007326,2024-02-04,REG-009
ORD-00025431,CUS-002338,2024-02-04,REG-009
ORD-00025432,CUS-007467,2024-02-04,REG-009
ORD-00025433,CUS-002791,2024-02-04,REG-009
ORD-00025434,CUS-001914,2024-02-04,REG-009
ORD-00025435,CUS-006478,2024-02-04,REG-010
ORD-00025436,CUS-007239,2024-02-04,REG-010
ORD-00025437,CUS-006338,2024-02-04,REG-010
ORD-00025438,CUS-003170,2024-02-04,REG-010
ORD-00025439,CUS-004497,2024-02-04,REG-010
ORD-00025440,CUS-004854,2024-02-04,REG-010
ORD-00025441,CUS-007078,2024-02-04,REG-010
ORD-00025442,CUS-004696,2024-02-05,REG-001
ORD-00025443,CUS-000110,2024-02-05,REG-001
ORD-00025444,CUS-000186,2024-02-05,REG-001
ORD-00025445,CUS-007657,2024-02-05,REG-001
ORD-00025446,CUS-006414,2024-02-05,REG-001
ORD-00025447,CUS-000446,2024-02-05,REG-001
ORD-00025448,CUS-005682,2024-02-05,REG-002
ORD-00025449,CUS-000033,2024-02-05,REG-002
ORD-00025450,CUS-005333,2024-02-05,REG-002
ORD-00025451,CUS-001398,2024-02-05,REG-002
ORD-00025452,CUS-002971,2024-02-05,REG-003
ORD-00025453,CUS-001603,2024-02-05,REG-003
ORD-00025454,CUS-001450,2024-02-05,REG-003
ORD-00025455,CUS-007077,2024-02-05,REG-003
ORD-00025456,CUS-004637,2024-02-05,REG-003
ORD-00025457,CUS-006423,2024-02-05,REG-003
ORD-00025458,CUS-006699,2024-02-05,REG-004
ORD-00025459,CUS-001277,2024-02-05,REG-004
ORD-00025460,CUS-007698,2024-02-05,REG-004
ORD-00025461,CUS-004846,2024-02-05,REG-005
ORD-00025462,CUS-000059,2024-02-05,REG-005
ORD-00025463,CUS-005991,2024-02-05,REG-005
ORD-00025464,CUS-007463,2024-02-05,REG-005
